epoch,step,train_loss,val_loss
8,6099,0.0004924301080047116,
8,6149,0.0006568876655744755,
8,6199,0.0005852634823364873,
8,6249,0.0006215017212251879,
8,6299,0.0005667911618442664,
8,6349,0.0005380795556299703,
8,6399,0.0005740932216945204,
8,6449,0.0006358894440854381,
8,6499,0.0006689263855909337,
8,6549,0.0006076854773236185,
8,6578,,0.00039756076495425953
9,6599,0.0007066092941732159,
9,6649,0.0006391290972639163,
9,6699,0.0006869099971740346,
9,6749,0.0006405525811561505,
9,6799,0.000597162810422196,
9,6849,0.0007692091091058737,
9,6899,0.0008350457182231295,
9,6949,0.0010507010744961953,
9,6999,0.0006245757880154767,
9,7049,0.000627304652487377,
9,7099,0.0006441298639929451,
9,7149,0.0005473206376543365,
9,7199,0.0006945330923478663,
9,7249,0.0004924315040385211,
9,7299,0.0005862348878406585,
9,7309,,0.0007139165079772863
10,7349,0.0004618645308126157,
10,7399,0.0008461817022919288,
10,7449,0.0005169902192641118,
10,7499,0.0004841768304219416,
10,7549,0.0005347118896501953,
10,7599,0.0009379611114877997,
10,7649,0.0007837680220211904,
10,7699,0.0004214843371635565,
10,7749,0.0005465702107526305,
10,7799,0.0005575198292616471,
10,7849,0.00046453454055553833,
10,7899,0.0005011477568291531,
10,7949,0.0005015403132267735,
10,7999,0.0005841998306966683,
10,8040,,0.00032754779805789947
11,8049,0.0005341615448312953,
11,8099,0.0006454584003617325,
11,8149,0.0003964514074020617,
11,8199,0.0004701408828395571,
11,8249,0.0004887300827378141,
11,8299,0.0004860420803050653,
11,8349,0.0003738431822528556,
11,8399,0.0005118628187849144,
11,8449,0.0004799194556894332,
11,8499,0.00046329851047630197,
11,8549,0.0006890440369926572,
11,8599,0.0004133095284403213,
11,8649,0.0004264779572299314,
11,8699,0.0004427077314753477,
11,8749,0.0009024482231760014,
11,8771,,0.00032895559177022486
12,8799,0.0006015877300713666,
12,8849,0.00044674459948602815,
12,8899,0.0005384041028423988,
12,8949,0.0005197450489081551,
12,8999,0.0004513400538047794,
12,9049,0.0006169814707502874,
12,9099,0.0005561411499172544,
12,9149,0.0004386136876197034,
12,9199,0.0004383365746872662,
12,9249,0.0005337296619890992,
12,9299,0.00043023326007046194,
12,9349,0.0006862964303747653,
12,9399,0.00044737260780043956,
12,9449,0.0006128641447459881,
12,9499,0.0003789053005315638,
12,9502,,0.00035116499332821444
13,9549,0.0003455622905209994,
13,9599,0.0004042087517855389,
13,9649,0.0004341584032102741,
13,9699,0.0003579791928094076,
13,9749,0.00036710061089815566,
13,9799,0.0005730367957440137,
13,9849,0.000404135706221341,
13,9899,0.0004266190227649358,
13,9949,0.0003992128559090656,
13,9999,0.0003428173050644876,
13,10049,0.0006731862233228318,
13,10099,0.0004313785409655618,
13,10149,0.00048044949855336253,
13,10199,0.0003973689075114143,
13,10233,,0.0002666727047331993
14,10249,0.0004011312611453503,
14,10299,0.0004758387658292863,
14,10349,0.0003196494494998855,
14,10399,0.0005936335941449004,
14,10449,0.0003217471616200073,
14,10499,0.0005106857753616888,
14,10549,0.0004735483516303751,
14,10599,0.0003671408998889657,
14,10649,0.00032043471739446407,
14,10699,0.0004743182102512093,
14,10749,0.0003466772474530821,
14,10799,0.0003777645038637368,
14,10849,0.0004497079952430292,
14,10899,0.0003459227049242302,
14,10949,0.0003002031978520051,
14,10964,,0.00044343314050306976
15,10999,0.000384341560294428,
15,11049,0.00034956432596548243,
15,11099,0.0003329359244390839,
15,11149,0.000330062523946363,
15,11199,0.0003957838345639885,
15,11249,0.00036882065137692203,
15,11299,0.0005770757257321847,
15,11349,0.0004988378330935756,
15,11399,0.0003518178731147276,
15,11449,0.00038139148725615103,
15,11499,0.0003308444657925303,
15,11549,0.0004296250323517859,
15,11599,0.000324496642976873,
15,11649,0.0005230351074100358,
15,11695,,0.00027650169674930703
16,11699,0.00033096505316041467,
16,11749,0.000323768497111836,
16,11799,0.00034928986225020724,
16,11849,0.00040479435226828555,
16,11899,0.00035744141657794413,
16,11949,0.00048532096555605874,
16,11999,0.0002817602472968509,
16,12049,0.000320465645785387,
16,12099,0.00034383458273731587,
16,12149,0.00037540103359950873,
16,12199,0.00031546307301464293,
16,12249,0.0002919963499696599,
16,12299,0.00042615439996305273,
16,12349,0.0004405192403848534,
16,12399,0.00041795942730867854,
16,12426,,0.00036143015801321995
17,12449,0.0002600727825454545,
17,12499,0.00033614915506547706,
17,12549,0.00041096777277106023,
17,12599,0.00031834069418830956,
17,12649,0.00030123633717008235,
17,12699,0.0003218611317487345,
17,12749,0.0004009217906860182,
17,12799,0.0006631864568440831,
17,12849,0.00031827117938518153,
17,12899,0.0003222746759670086,
17,12949,0.00025486902127567725,
17,12999,0.0002722045976190765,
17,13049,0.00032344488575479963,
17,13099,0.00032216583501485236,
17,13149,0.00027594822095491006,
17,13157,,0.00035428955089314044
18,13199,0.0004450309465352707,
18,13249,0.0002969056213171197,
18,13299,0.0002846116221161667,
18,13349,0.00030540726536590216,
18,13399,0.0002652621058352067,
18,13449,0.0003424006033083095,
18,13499,0.00035626388221911157,
18,13549,0.00033342235354669235,
18,13599,0.00033584882676402267,
18,13649,0.0004268739250767455,
18,13699,0.00030570342408745347,
18,13749,0.000266593351770977,
18,13799,0.00035235431053533056,
18,13849,0.00024805193108193486,
18,13888,,0.0002759978398164498
19,13899,0.0003184711397524074,
19,13949,0.0003004440575677898,
19,13999,0.0003160401095118016,
19,14049,0.00021977155701264156,
19,14099,0.0002899214235953685,
19,14149,0.00033679986997754366,
19,14199,0.00025383724555354053,
19,14249,0.0003390050032857223,
19,14299,0.00033576904904340603,
19,14349,0.00043140085812225595,
19,14399,0.0002667912724898866,
19,14449,0.000265985537136319,
19,14499,0.0002781780937538448,
19,14549,0.00022845175221780572,
19,14599,0.00022409638155407473,
19,14619,,0.0004602863509848303
20,14649,0.00025861904687008455,
20,14699,0.00027552171821040936,
20,14749,0.0003174279333895318,
20,14799,0.00026769154263160113,
20,14849,0.00030543148930398936,
20,14899,0.00028990656225091405,
20,14949,0.0002809596393173217,
20,14999,0.0002347349379558958,
20,15049,0.0003378295764918819,
20,15099,0.0002897040823116369,
20,15149,0.00033607652298843244,
20,15199,0.0002703127499003628,
20,15249,0.00042270315300531455,
20,15299,0.00024372661624395944,
20,15349,0.0003144644968379734,
20,15350,,0.00019743085117704853
21,15399,0.00024420257937886265,
21,15449,0.0002718448868093545,
21,15499,0.00025712186169550555,
21,15549,0.00032409948225363156,
21,15599,0.00025780414792802783,
21,15649,0.00033290720350686903,
21,15699,0.0002627509078800261,
21,15749,0.0002576899795042126,
21,15799,0.00025492602867593526,
21,15849,0.00022842426384469617,
21,15899,0.0002655828787921428,
21,15949,0.00032323594855906523,
21,15999,0.0003233719409240329,
21,16049,0.00034438138928867963,
21,16081,,0.0002327189871881222
22,16099,0.0002817846661813516,
22,16149,0.00025641387310716267,
22,16199,0.000244694796456115,
22,16249,0.00023064593222908784,
22,16299,0.0003076780979258613,
22,16349,0.00033376451337339036,
22,16399,0.00028845144701909113,
22,16449,0.0003662564709676205,
22,16499,0.00023338286199325918,
22,16549,0.00021390747875136423,
22,16599,0.00037603093325801835,
22,16649,0.00031741756719940557,
22,16699,0.0002787671992935239,
22,16749,0.00022268777757382226,
22,16799,0.0004370853647774741,
22,16812,,0.00039758039511217954
23,16849,0.00022893891638517042,
23,16899,0.0002506794278867312,
23,16949,0.0003136474816537987,
23,16999,0.0002649341665004262,
23,17049,0.0004462082642395979,
23,17099,0.00032431685571721226,
23,17149,0.00024146119088884664,
23,17199,0.00027022764562476854,
23,17249,0.00028246077408607877,
23,17299,0.00028130229485214106,
23,17349,0.00023240705147308972,
23,17399,0.0002021616017580584,
23,17449,0.00024900828626542,
23,17499,0.0002808988713046008,
23,17543,,0.0002939074676602562
24,17549,0.0003247089944171354,
24,17599,0.00022169998567148327,
24,17649,0.0004582561495458029,
24,17699,0.00021815517031581802,
24,17749,0.00044925586986840584,
24,17799,0.00021539537700511393,
24,17849,0.00029354949147064634,
24,17899,0.00019891056468225934,
24,17949,0.00023212113992261316,
24,17999,0.00021958038129917603,
24,18049,0.0002497020769564158,
24,18099,0.000305149944675561,
24,18149,0.000277792478565723,
24,18199,0.0002230722155460817,
24,18249,0.00018969348600147585,
24,18274,,0.00035429607528780614
25,18299,0.00031174333056989325,
25,18349,0.0002737040957950797,
25,18399,0.00020895620252377,
25,18449,0.0002668473129492386,
25,18499,0.00037317030921367743,
25,18549,0.00017462348670435032,
25,18599,0.00032357090677097343,
25,18649,0.0002516072655253781,
25,18699,0.000244193227905035,
25,18749,0.00023203548397500358,
25,18799,0.00020296313577591917,
25,18849,0.0003206722903508389,
25,18899,0.00019717738987419338,
25,18949,0.00020226310352126372,
25,18999,0.00020327326501086537,
25,19005,,0.00023558186216617762
26,19049,0.0002398140557637712,
26,19099,0.00023688625690636324,
26,19149,0.0002433362051241699,
26,19199,0.00016688717021302266,
26,19249,0.0002097661726856142,
26,19299,0.00028858817678740475,
26,19349,0.00024817516471258456,
26,19399,0.00021850457548330655,
26,19449,0.0002451800211742362,
26,19499,0.00028127453153486265,
26,19549,0.000345237618301378,
26,19599,0.00026620701662205504,
26,19649,0.00025930972686834014,
26,19699,0.00046402365218178507,
26,19736,,0.00020820250292394063
27,19749,0.00022241131187357026,
27,19799,0.00019738488979984225,
27,19849,0.00032218486754608927,
27,19899,0.0002392800581915172,
27,19949,0.00021181753084381953,
27,19999,0.00017946087170382397,
27,20049,0.0002859174868194851,
27,20099,0.00026097621332053024,
27,20149,0.000188305254794604,
27,20199,0.00022552039148848662,
27,20249,0.0003162882787790508,
27,20299,0.00023036502066726725,
27,20349,0.0001726871976220178,
27,20399,0.00031764418135899527,
27,20449,0.000291030950687175,
27,20467,,0.0002829027439760092
28,20499,0.0002073126284172321,
28,20549,0.0002217102705772558,
28,20599,0.00028281383353845585,
28,20649,0.000303073483146086,
28,20699,0.0002964577942826119,
28,20749,0.00024560598354531234,
28,20799,0.00021033458411088077,
28,20849,0.0002483047372794393,
28,20899,0.00016602833409259861,
28,20949,0.00022158254170852017,
28,20999,0.0002254202301903676,
28,21049,0.00026051294975074925,
28,21099,0.000178751049147564,
28,21149,0.00021746691030688972,
28,21198,,0.00028908223668482486
29,21199,0.0002483270559788185,
29,21249,0.000218028092518818,
29,21299,0.00024187369102501876,
29,21349,0.00024228492537948864,
29,21399,0.00018555576161904887,
29,21449,0.00019584783987446012,
29,21499,0.00023888379936266242,
29,21549,0.00022139428181474496,
29,21599,0.00023320145964597663,
29,21649,0.00017056190216640753,
29,21699,0.00019048797479187597,
29,21749,0.00026905603737971694,
29,21799,0.00017180236469039575,
29,21849,0.00019428716969090653,
29,21899,0.00019288565182708076,
29,21929,,0.00019672400077702277
30,21949,0.00017324984008589163,
30,21999,0.00021108239332400338,
30,22049,0.00022994736124668636,
30,22099,0.00019499228217920405,
30,22149,0.00028083609085938926,
30,22199,0.00022177623759354006,
30,22249,0.00017683107283965774,
30,22299,0.0002198144877626973,
30,22349,0.0001564472610538383,
30,22399,0.0001772343761302208,
30,22449,0.00017410873448515826,
30,22499,0.00020613211230101634,
30,22549,0.0002031951655703107,
30,22599,0.00022916240139136848,
30,22649,0.00020555440796883226,
30,22660,,0.00020777580286125726
31,22699,0.00019819769495596577,
31,22749,0.0002933428203764687,
31,22799,0.00018077275869280473,
31,22849,0.00020051120637196054,
31,22899,0.000231246850885029,
31,22949,0.00020628928216927407,
31,22999,0.0004671942081138406,
31,23049,0.0002219164110494499,
31,23099,0.0002349700751539004,
31,23149,0.00024138583024406918,
31,23199,0.00016284656406477218,
31,23249,0.00031531372785003036,
31,23299,0.00017672085293263547,
31,23349,0.00019418841748608182,
31,23391,,0.0002470781064472758
32,23399,0.0002120645996666022,
32,23449,0.0001900752003030193,
32,23499,0.00017637074632174878,
32,23549,0.00022088773606376814,
32,23599,0.0002448897124102868,
32,23649,0.00020685677434502143,
32,23699,0.00023167816919948312,
32,23749,0.00019909919106801037,
32,23799,0.00021319668729104176,
32,23849,0.00018965179415715355,
32,23899,0.00022763634022882257,
32,23949,0.00017358985995423926,
32,23999,0.00022204455778871183,
32,24049,0.00014837719430897656,
32,24099,0.00018493729788509548,
32,24122,,0.00015470916653251678
33,24149,0.00020307583429161658,
33,24199,0.00026287498538570605,
33,24249,0.00016545214379869248,
33,24299,0.0002094474957285444,
33,24349,0.00019897244583156273,
33,24399,0.00022471947780704286,
33,24449,0.00014513730412407455,
33,24499,0.00019058556370807485,
33,24549,0.00017182660113998008,
33,24599,0.00017602088835007187,
33,24649,0.00017094377642717652,
33,24699,0.0002100632033201608,
33,24749,0.00019066470021150906,
33,24799,0.00020181264711554154,
33,24849,0.00020605760808394127,
33,24853,,0.0001952682618806217
34,24899,0.00019312109624264307,
34,24949,0.000160699378751287,
34,24999,0.00024381611119519433,
34,25049,0.00023201735765579495,
34,25099,0.00022679479349789543,
34,25149,0.00018527546311627378,
34,25199,0.00016919397779230255,
34,25249,0.00015743715276407878,
34,25299,0.00014124169046847809,
34,25349,0.0001952476898773555,
34,25399,0.00018263309021272151,
34,25449,0.00017113315123933292,
34,25499,0.0001972950504057441,
34,25549,0.0001528722785130387,
34,25584,,0.0002019612348825839
35,25599,0.0001743912462362015,
35,25649,0.00021514005632992779,
35,25699,0.00018902529065283432,
35,25749,0.0001606300949799546,
35,25799,0.0001787030895446865,
35,25849,0.0001639702936719696,
35,25899,0.00020397325959392752,
35,25949,0.00017606766714196468,
35,25999,0.0001677165834069102,
35,26049,0.00013147681990738103,
35,26099,0.00018774180429146208,
35,26149,0.00021310274003115298,
35,26199,0.00016989798358127336,
35,26249,0.0001886694693624851,
35,26299,0.0001621226649161047,
35,26315,,0.00022878692020287272
36,26349,0.00014688549795754732,
36,26399,0.000162858946663056,
36,26449,0.00023597253026931805,
36,26499,0.000132274243502541,
36,26549,0.00018542134321164583,
36,26599,0.00021316087055880682,
36,26649,0.0001524285522866033,
36,26699,0.00020188381300361753,
36,26749,0.00013162875354092801,
36,26799,0.0002369748387350018,
36,26849,0.00019216918468123424,
36,26899,0.00013495487417177057,
36,26949,0.00018692605015599266,
36,26999,0.00017855236974526374,
36,27046,,0.00018284462291245896
37,27049,0.00025693964487764583,
37,27099,0.00016385767371112286,
37,27149,0.00016993057339407215,
37,27199,0.0001624568141407638,
37,27249,0.00018123148468531474,
37,27299,0.00015800534827491804,
37,27349,0.00022420411264926113,
37,27399,0.0003965309490884711,
37,27449,0.00018338224265502888,
37,27499,0.00023027823270866532,
37,27549,0.00021662898025894754,
37,27599,0.00019180923265872332,
37,27649,0.0002123317929781007,
37,27699,0.00015362427099027765,
37,27749,0.00017387070148279683,
37,27777,,0.00021630076664813937
38,27799,0.00011313260828919171,
38,27849,0.00015200550023614453,
38,27899,0.0001649218008614777,
38,27949,0.0001493427745751202,
38,27999,0.00019762462535581144,
38,28049,0.0001346378039793158,
38,28099,0.00019726340291983447,
38,28149,0.00014962788666715481,
38,28199,0.00019351426373008583,
38,28249,0.0001525797514327431,
38,28299,0.0001494350219465991,
38,28349,0.00013176785433772055,
38,28399,0.000155262375356801,
38,28449,0.00012620028127463816,
38,28499,0.0001713628426463168,
38,28508,,0.00017457160246465707
39,28549,0.00021235739490571667,
39,28599,0.00020321123032159965,
39,28649,0.00012738277828972503,
39,28699,0.00016093679896217152,
39,28749,0.00013228780578997064,
39,28799,0.0001612160963812023,
39,28849,0.00016116913301609249,
39,28899,0.00017732184789419922,
39,28949,0.00014776001536252455,
39,28999,0.00016091303180386585,
39,29049,0.00022567692122861096,
39,29099,0.00016624074363020527,
39,29149,0.00019005391871602584,
39,29199,0.00018779955463095436,
39,29239,,0.00017304967395897735
40,29249,0.00015259164070048137,
40,29299,0.000183221778075546,
40,29349,0.00018234451946675412,
40,29399,0.00014451483352436663,
40,29449,0.00017254036862570445,
40,29499,0.00013271333153924253,
40,29549,0.00017371863397226667,
40,29599,0.0001527639377213423,
40,29649,0.0001983176819444067,
40,29699,0.00014811487345787008,
40,29749,0.0001727017322729566,
40,29799,0.00013117603997259394,
40,29849,0.00014954519197394844,
40,29899,0.0001594409485692956,
40,29949,0.00016401741000484501,
40,29970,,0.00016467981180059424
41,29999,0.00014078178411633212,
41,30049,0.00011453734516616916,
41,30099,0.00016472203766497648,
41,30149,0.000305580757296762,
41,30199,0.0001469778234210092,
41,30249,0.0001816773546841963,
41,30299,0.000140208022433075,
41,30349,0.00016866252080274423,
41,30399,0.00015957213779676214,
41,30449,0.00013256998394475109,
41,30499,0.00014262222187347003,
41,30549,0.00016605693724379693,
41,30599,0.00021201472833554894,
41,30649,0.00019883290200791936,
41,30699,0.00018467774173090186,
41,30701,,0.0002068746199452212
42,30749,0.00015603115844367582,
42,30799,0.0001635869326513708,
42,30849,0.0002612427015889852,
42,30899,0.00012339555633102367,
42,30949,0.00012074678634529232,
42,30999,0.0001424428497410455,
42,31049,0.00013358178715219474,
42,31099,0.0001690239345805954,
42,31149,0.00012650936300557416,
42,31199,0.00013560724476861845,
42,31249,0.0001660528545211404,
42,31299,0.00012951228751345313,
42,31349,0.00017947192356410286,
42,31399,0.00014682561475855803,
42,31432,,0.0002443215913723533
43,31449,0.0001672879574918308,
43,31499,0.000115996997501686,
43,31549,0.00013330788957097143,
43,31599,0.00018390244918677884,
43,31649,0.00018880869535383893,
43,31699,0.00016981314320366116,
43,31749,0.00011786651530054336,
43,31799,0.0001611732945360828,
43,31849,0.00015193400121982692,
43,31899,0.00017730058260926598,
43,31949,0.00012858181020787793,
43,31999,0.00013545432093915342,
43,32049,0.00013702454717090306,
43,32099,0.00031812815188515657,
43,32149,0.0001798135087615603,
43,32163,,0.00017023481244202838
44,32199,0.00019925480362310562,
44,32249,0.0001332836122340242,
44,32299,0.00020110473459059944,
44,32349,0.0001654189791840971,
44,32399,0.00017209680028424317,
44,32449,0.0001248081144058339,
44,32499,0.00015005966864845878,
44,32549,0.00014084485793180835,
44,32599,0.0001313588913094441,
44,32649,0.00024602397148851,
44,32699,0.0001564373857191988,
44,32749,0.00020558263042691423,
44,32799,0.00013937447815276955,
44,32849,0.00013797906137782656,
44,32894,,0.0001582784514589245
45,32899,0.00016904705076627584,
45,32949,0.00015203544976212266,
45,32999,0.00016155602416602577,
45,33049,0.00012722817721068635,
45,33099,0.00012991049468373452,
45,33149,0.00011222779853995353,
45,33199,0.00013497271278852758,
45,33249,0.0002051406331370974,
45,33299,0.0001927919121817114,
45,33349,0.0001648574797121035,
